,Unnamed: 0,title,genre,rating,views,year,duration
3929,91058,Boys and Girls,Comedy,5.4,18171,2000,94
3930,91105,Exorcist: The Beginning,Horror,5.1,42114,2004,114
3931,91209,The Watcher,Crime,5.3,29458,2000,97
3932,91234,Trouble Every Day,Drama,5.9,10651,2001,101
3933,91301,Bring It On,Comedy,6.2,112954,2000,98
3934,91315,Deuce Bigalow: Male Gigolo,Comedy,5.7,84272,1999,88
3935,91351,Kevin & Perry Go Large,Comedy,5.7,15240,2000,82
3936,91374,Dr. T & the Women,Comedy,4.7,20857,2000,122
3937,91475,The Dish,Comedy,7.2,17676,2000,101
3938,91508,My Neighbors the Yamadas,Animation,7.1,17453,1999,104
3939,91571,Save the Last Dance,Drama,6.2,68534,2001,112
3940,91585,Joy Ride,Horror,6.6,81004,2001,97
3941,91610,Woman on Top,Comedy,5.3,11197,2000,92
3942,91651,Children of Men,Drama,7.9,559433,2006,109
3943,91730,The Man Who Cried,Drama,6.1,17050,2000,100
3944,91799,What Women Want,Comedy,6.5,236241,2000,127
3945,91972,Big Momma's House,Action,5.3,94975,2000,99
3946,91998,Snatch,Comedy,8.2,965501,2000,102
3947,92022,Happy Accidents,Comedy,7.1,10546,2000,110
3948,92154,The Contender,Drama,6.9,25953,2000,126
3949,92183,Get Carter,Action,5.2,38819,2000,102
3950,92184,The Son's Room,Drama,7.3,22449,2001,99
3951,92210,Ken Park,Drama,5.8,31871,2002,93
3952,92229,Memento,Drama,8.4,1415756,2000,113
3953,92231,The Mummy Returns,Action,6.4,363619,2001,130
3954,92296,The Wind Will Carry Us,Drama,7.4,13744,1999,118
3955,92300,The Wedding Planner,Comedy,5.4,91843,2001,103
3956,92328,Beau Travail,Drama,7.3,17662,1999,92
3957,92335,The Cell,Crime,6.4,114900,2000,107
3958,92361,Gangster No. 1,Crime,6.7,15664,2000,103
3959,92364,Ginger Snaps,Drama,6.8,56913,2000,108
3960,92367,Girlfight,Drama,6.7,11864,2000,110
3961,92402,Pokémon the Movie 2000,Action,6.1,25529,1999,99
3962,92444,The Weight of Water,Crime,5.8,10439,2000,114
3963,92496,Center Stage,Drama,6.7,23779,2000,115
3964,92590,Remember the Titans,Biography,7.8,246153,2000,113
3965,92639,102 Dalmatians,Adventure,4.9,41488,2000,100
3966,92717,Jason X,Action,4.5,65998,2001,92
3967,92727,Knockaround Guys,Crime,6.1,25617,2001,92
3968,92819,Amélie,Comedy,8.3,831925,2001,122
3969,92823,Awake,Crime,6.5,84984,2007,84
3970,92824,Baadshah,Action,6.9,21759,1999,175
3971,92826,Bait,Action,5.7,13631,2000,119
3972,92831,Berlin Calling,Comedy,7.2,15783,2008,109
3973,92914,Meet the Parents,Comedy,7.0,374490,2000,108
3974,92916,Miss Congeniality,Action,6.4,245260,2000,109
3975,92970,2046,Drama,7.4,65044,2004,129
3976,92972,A.I. Artificial Intelligence,Adventure,7.2,336137,2001,146
3977,93032,Hannibal,Crime,6.8,310645,2001,131
3978,93065,Pearl Harbor,Action,6.3,366392,2001,183
3979,93072,Rugrats in Paris,Adventure,6.2,14371,2000,78
3980,93188,The Ladies Man,Comedy,5.2,14368,2000,84
3981,93198,Malena,Drama,7.4,123215,2000,108
3982,93207,Mohabbatein,Drama,7.1,36805,2000,216
3983,93282,100 Girls,Comedy,5.8,24411,2000,94
3984,93438,Manichithrathazhu,Comedy,8.7,14100,1993,169
3985,93499,Road Trip,Comedy,6.5,186804,2000,93
3986,93578,Bamboozled,Comedy,6.7,12958,2000,135
3987,93629,Enemy at the Gates,Action,7.5,290731,2001,131
3988,93739,The 6th Day,Action,5.9,132768,2000,123
3989,93826,Code Unknown,Drama,7.1,16203,2000,118
3990,93833,Vampire Hunter D: Bloodlust,Action,7.7,40236,2000,103
3991,93885,The Taste of Others,Comedy,7.2,11038,2000,112
3992,93890,With a Friend Like Harry...,Comedy,7.1,12394,2000,117
3993,93897,Hum Saath-Saath Hain,Drama,6.4,10812,1999,177
3994,93957,Propaganda,Drama,7.1,10538,1999,120
3995,94072,Gangs of New York,Crime,7.5,499065,2002,167
3996,94104,Loser,Comedy,5.3,31762,2000,98
3997,94134,Ready to Rumble,Comedy,5.4,16078,2000,107
3998,94161,Unbreakable,Drama,7.3,463780,2000,106
3999,94326,Ring 2,Horror,5.8,15786,1999,95
4000,94349,Soul Survivors,Horror,3.9,10110,2001,84
4001,94379,Antitrust,Action,6.1,31194,2001,108
4002,94386,Best in Show,Comedy,7.5,71743,2000,90
4003,94399,Original Sin,Crime,6.0,62923,2001,116
4004,94410,The Family Man,Comedy,6.9,129550,2000,125
4005,94538,Dracula 2000,Action,4.9,38443,2000,99
4006,94551,The Gift,Drama,6.7,80044,2000,111
4007,94582,Human Nature,Comedy,6.4,19489,2001,96
4008,94586,The Kid,Comedy,6.1,46020,2000,104
4009,94613,Lucky Numbers,Comedy,5.1,11289,2000,105
4010,94616,Bandits,Action,6.5,73725,2001,123
4011,94645,The Tigger Movie,Adventure,6.4,21510,2000,77
4012,94716,Halloween: Resurrection,Horror,3.9,53388,2002,90
4013,94738,Intacto,Drama,6.8,14118,2001,108
4014,94829,Vaastav: The Reality,Action,8.0,15760,1999,145
4015,94868,Blow,Biography,7.5,285649,2001,124
4016,94877,Chopper,Biography,7.1,43993,2000,94
4017,94892,The Glass House,Crime,5.8,42047,2001,106
4018,95003,Hey Ram,Crime,8.0,15006,2000,186
4019,95126,Beyond Re-Animator,Comedy,5.7,13826,2003,96
4020,95134,Brother,Crime,7.1,25704,2000,114
4021,95262,Pay It Forward,Drama,7.2,127960,2000,123
4022,95400,Angel Eyes,Drama,5.7,26395,2001,102
4023,95676,Made,Comedy,6.3,20279,2001,95
4024,95737,The Score,Crime,6.8,142002,2001,124
4025,95755,Spy Kids,Action,5.6,134316,2001,88
4026,95798,Formula 51,Action,6.3,52390,2001,93
4027,95894,Ghosts of Mars,Action,4.9,61084,2001,98
4028,96009,Proof of Life,Action,6.3,60625,2000,135
4029,96020,The Crimson Rivers,Crime,6.9,69120,2000,106
4030,96106,Book of Shadows: Blair Witch 2,Adventure,4.1,41710,2000,90
4031,96241,Atlantis: The Lost Empire,Action,6.9,145495,2001,95
4032,96248,Bedazzled,Comedy,6.1,117925,2000,93
4033,96460,The Others,Horror,7.6,421571,2001,104
4034,96540,Sweet November,Drama,6.7,98235,2001,119
4035,96696,Crocodile Dundee in Los Angeles,Adventure,4.8,27309,2001,95
4036,96801,Down to Earth,Comedy,5.4,25565,2001,87
4037,97006,The Fast and the Furious,Action,6.8,450058,2001,106
4038,97155,3000 Miles to Graceland,Action,6.0,50733,2001,125
4039,97230,Chachi 420,Comedy,7.4,14052,1997,155
4040,97240,Collateral Damage,Action,5.5,80481,2002,108
4041,97358,Kaho Naa... Pyaar Hai,Action,6.9,18370,2000,172
4042,97413,The Matrix Reloaded,Action,7.2,663591,2003,138
4043,97453,Novocaine,Comedy,5.8,12376,2001,95
4044,97546,Summer Catch,Comedy,5.1,17182,2001,104
4045,97591,The Road Home,Drama,7.7,14426,1999,89
4046,97620,Audition,Drama,7.1,97644,1999,115
4047,97734,Pokémon 3 the Movie: Spell of the Unown,Action,5.9,16428,2000,93
4048,97739,Ring 0: Birthday,Horror,5.9,10614,2000,99
4049,97744,The Salton Sea,Crime,7.0,33169,2002,103
4050,97814,Flickering Lights,Action,7.5,26414,2000,109
4051,97899,Josie and the Pussycats,Comedy,5.7,26369,2001,98
4052,97930,The Mexican,Adventure,6.1,120162,2001,123
4053,97971,Prozac Nation,Biography,6.2,20072,2001,95
4054,97999,The Tailor of Panama,Drama,6.1,32505,2001,109
4055,98206,Brotherhood of the Wolf,Action,7.0,75881,2001,142
4056,98208,Bread and Tulips,Comedy,7.3,12451,2000,114
4057,98220,The Pledge,Crime,6.7,75913,2001,124
4058,98319,101 Reykjavík,Comedy,6.8,10184,2000,88
4059,98343,Captain Corelli's Mandolin,Drama,5.9,37174,2001,131
4060,98400,Equilibrium,Action,7.3,359607,2002,107
4061,98425,Queen of the Damned,Drama,5.3,63645,2002,101
4062,98427,Replicant,Action,5.4,16429,2001,100
4063,98463,Brat 2,Action,7.6,19700,2000,122
4064,98473,The Dangerous Lives of Altar Boys,Comedy,6.9,14589,2002,104
4065,98474,Devdas,Drama,7.6,51542,2002,185
4066,98554,Cats & Dogs,Action,5.2,65108,2001,87
4067,98666,Paradise Lost 2: Revelations,Crime,7.5,10209,2000,130
4068,98675,Saving Silverman,Comedy,5.9,45307,2001,90
4069,98676,Say It Isn't So,Comedy,5.0,14153,2001,95
4070,98732,Water,Drama,7.7,15740,2005,117
4071,98776,Dr. Dolittle 2,Comedy,4.8,49473,2001,87
4072,98779,Kung Pow: Enter the Fist,Action,6.2,50400,2002,81
4073,98793,The Four Feathers,Adventure,6.5,36432,2002,132
4074,98794,Freddy Got Fingered,Comedy,4.7,53791,2001,87
4075,98855,Ocean's Eleven,Crime,7.7,663827,2001,116
4076,98884,Serendipity,Comedy,6.8,130099,2001,90
4077,98887,Slackers,Comedy,5.3,15706,2002,86
4078,98891,Under the Sand,Drama,7.0,11917,2000,92
4079,98910,Vanity Fair,Drama,6.2,24070,2004,141
4080,98958,Chocolat,Drama,7.2,209011,2000,121
4081,98994,Harry Potter and the Sorcerer's Stone,Adventure,7.7,933686,2001,152
4082,99042,The New Guy,Comedy,5.8,39404,2002,88
4083,99119,Bully,Biography,6.9,42846,2001,108
4084,99182,"Dude, Where's My Car?",Comedy,5.5,151530,2000,83
4085,99188,Exit Wounds,Action,5.6,38343,2001,101
4086,99210,Hera Pheri,Action,8.2,79517,2000,156
4087,99215,The Hole,Drama,6.2,49709,2001,102
4088,99228,L.I.E.,Crime,7.1,11016,2001,97
4089,99253,The Matrix Revolutions,Action,6.7,570036,2003,129
4090,99349,Valentine,Horror,4.9,31336,2001,96
4091,99356,Waking Life,Animation,7.6,69109,2001,99
4092,99376,The Man Who Wasn't There,Crime,7.5,119542,2001,116
4093,99382,Bridget Jones's Diary,Comedy,6.8,283946,2001,97
4094,99409,Fat Girl,Drama,6.4,13845,2001,86
4095,99473,The Closet,Comedy,7.0,18948,2001,84
4096,99502,Stuart Little 2,Adventure,5.5,61229,2002,77
4097,99508,To End All Wars,Action,6.9,12184,2001,117
4098,99519,Wet Hot American Summer,Comedy,6.5,63318,2001,97
4099,99526,40 Days and 40 Nights,Comedy,5.6,78067,2002,96
4100,99557,Italian for Beginners,Comedy,7.0,14403,2000,112
4101,99590,American Outlaws,Action,5.9,18389,2001,94
4102,99664,Swordfish,Action,6.5,202304,2001,99
4103,99683,Yi Yi,Drama,8.1,32791,2000,173
4104,99856,Someone Like You,Comedy,6.1,28601,2001,97
4105,99871,Charlotte Gray,Drama,6.4,13654,2001,121
4106,99912,Lost and Delirious,Drama,6.8,23269,2001,103
4107,99966,Spirited Away,Adventure,8.6,947692,2001,124
4108,99990,Windtalkers,Action,6.1,76656,2002,134
4109,99994,Y tu mamá también,Drama,7.7,138989,2001,106
4110,100002,Thir13en Ghosts,Fantasy,5.6,99826,2001,91
4111,100008,Joe Dirt,Adventure,6.0,64690,2001,91
4112,100016,Amores Perros,Drama,8.0,270979,2000,154
4113,100032,Bulletproof Monk,Action,5.5,53671,2003,104
4114,100047,The Count of Monte Cristo,Action,7.7,157940,2002,131
4115,100262,Die Another Day,Action,6.1,238202,2002,133
4116,100264,Big Trouble,Comedy,6.4,22782,2002,85
4117,100276,The Musketeer,Action,4.8,15386,2001,104
4118,100282,Donnie Darko,Drama,8.0,900546,2001,113
4119,100313,Heaven,Crime,6.9,27004,2002,97
4120,100318,Old Men in New Cars,Action,6.7,10088,2002,95
4121,100398,Rollerball,Action,3.2,30705,2002,98
4122,100436,Tomcats,Comedy,5.3,20545,2001,95
4123,100473,Before Night Falls,Biography,7.1,27078,2000,133
4124,100474,The Believer,Drama,7.1,43195,2001,98
4125,100510,In the Bedroom,Crime,7.4,44044,2001,131
4126,100543,Nine Queens,Crime,7.9,61711,2000,114
4127,100548,Peppermint Candy,Drama,7.6,12200,1999,129
4128,100553,The Princess Diaries,Comedy,6.4,178947,2001,115
4129,100577,Super Troopers,Comedy,7.0,117703,2001,100
4130,100661,Kabhi Khushi Kabhie Gham...,Drama,7.5,62111,2001,210
4131,100718,Manitou's Shoe,Comedy,6.7,22562,2001,87
4132,100752,Ali,Biography,6.7,109498,2001,157
4133,100771,Hedwig and the Angry Inch,Comedy,7.7,38901,2001,95
4134,100850,Werckmeister Harmonies,Drama,7.9,17439,2000,145
4135,100866,Asoka,Action,6.4,16104,2001,180
4136,100867,Baise-moi,Crime,4.5,19377,2000,77
4137,100891,Billy Elliot,Drama,7.7,150456,2000,110
4138,100894,Domestic Disturbance,Crime,5.6,29774,2001,89
4139,100902,Foodfight!,Adventure,1.3,12568,2012,91
4140,101024,Storytelling,Comedy,6.8,18887,2001,87
4141,101057,Asterix & Obelix: Mission Cleopatra,Adventure,6.7,62060,2002,107
4142,101058,Crazy/Beautiful,Drama,6.4,27192,2001,99
4143,101064,The Experiment,Drama,7.7,98434,2001,120
4144,101081,Corky Romano,Comedy,4.8,14158,2001,86
4145,101084,The Deep End,Crime,6.5,12469,2001,101
4146,101136,Killing Me Softly,Drama,5.4,20613,2002,100
4147,101149,Legally Blonde,Comedy,6.5,277675,2001,96
4148,101206,Rat Race,Action,6.5,129251,2001,112
4149,101222,See Spot Run,Action,5.4,10116,2001,94
4150,101248,Unfaithful,Drama,6.7,105899,2002,124
4151,101295,Evolution,Comedy,6.1,141875,2001,101
4152,101304,Hart's War,Drama,6.4,57464,2002,125
4153,101305,How to Lose a Guy in 10 Days,Comedy,6.5,311750,2003,116
4154,101316,John Q,Crime,7.1,151936,2002,116
4155,101463,House of 1000 Corpses,Horror,6.0,99186,2003,89
4156,101561,Surviving Christmas,Comedy,5.5,30468,2004,91
4157,101573,Maid in Manhattan,Comedy,5.4,101414,2002,105
4158,101638,Buffalo Soldiers,Comedy,6.7,26221,2001,98
4159,101676,Rabbit-Proof Fence,Adventure,7.4,31444,2002,94
4160,101686,The Grey Zone,Drama,7.0,11974,2001,108
4161,101689,The Chaos Class,Comedy,9.2,45532,1975,85
4162,101690,The Chaos Class Failed the Class,Comedy,8.5,29300,1975,95
4163,101691,The Chaos Class Is on Vacation,Comedy,8.6,19979,1977,97
4164,101692,The Chaos Class Is Waking Up,Comedy,8.7,22125,1976,94
4165,101697,Hearts in Atlantis,Drama,6.9,43041,2001,101
4166,101698,Heist,Action,6.5,41085,2001,109
4167,101713,King of the Doormen,Comedy,8.3,14712,1976,84
4168,101716,"Feyzo, the Polite One",Comedy,8.6,18443,1978,83
4169,101725,From the Village to the City,Comedy,8.3,12702,1974,91
4170,101740,Manic,Drama,7.1,10707,2001,100
4171,101744,The Blue Bead,Comedy,7.8,10287,1974,76
4172,101792,American Pie 2,Comedy,6.5,284095,2001,108
4173,101933,The Pianist,Biography,8.5,997374,2002,150
4174,101953,Reign of Fire,Action,6.2,151462,2002,101
4175,101961,"Saban, Son of Saban",Comedy,8.7,19797,1977,90
4176,101996,Star Trek: Nemesis,Action,6.4,87104,2002,116
4177,102001,The Foster Brothers,Comedy,8.8,22302,1976,80
4178,102010,Out Cold,Comedy,6.3,19312,2001,89
4179,102017,Tosun Pasha,Comedy,8.9,26072,1976,90
4180,102027,The Sweetest Thing,Comedy,5.2,65332,2002,84
4181,102065,Zübük,Comedy,8.5,11957,1980,88
4182,102067,The King of the Street Cleaners,Comedy,8.5,22716,1977,80
4183,102163,Sex and Lucía,Drama,7.0,40308,2001,128
4184,102169,Koi... Mil Gaya,Action,7.2,30732,2003,171
4185,102226,The Piano Teacher,Drama,7.5,78768,2001,131
4186,102339,Common Wealth,Comedy,7.2,13667,2000,110
4187,102496,The Isle,Drama,6.9,15529,2000,90
4188,102545,The Animal,Comedy,4.9,66933,2001,84
4189,102550,Baby Boy,Crime,6.5,18096,2001,130
4190,102619,The Devil's Backbone,Drama,7.4,74767,2001,106
4191,102647,Intimacy,Drama,6.0,13958,2001,119
4192,102688,Possession,Drama,6.3,13975,2002,102
4193,102714,Shallow Hal,Comedy,6.0,152676,2001,114
4194,102723,Sweet Home Alabama,Comedy,6.2,131246,2002,108
4195,102744,The Curse of the Jade Scorpion,Comedy,6.7,43829,2001,103
4196,102839,Road to Perdition,Crime,7.6,298079,2002,117
4197,102845,S.W.A.T.,Action,6.1,159002,2003,117
4198,102852,Scary Movie 2,Comedy,5.4,188999,2001,83
4199,102911,About Schmidt,Drama,7.2,137398,2002,125
4200,102979,Cursed,Comedy,5.1,37071,2005,97
4201,102986,Kangaroo Jack,Action,4.5,35407,2003,89
4202,103057,High Crimes,Crime,6.4,51093,2002,115
4203,103144,Panic Room,Crime,6.8,312115,2002,112
4204,103161,Pootie Tang,Action,5.3,15670,2001,81
4205,103179,The Quiet American,Drama,7.0,30881,2002,101
4206,103206,S1m0ne,Comedy,6.1,63954,2002,117
4207,103277,The Bourne Identity,Action,7.8,606405,2002,119
4208,103279,Bubble Boy,Adventure,5.7,37133,2001,84
4209,103356,Lammbock,Comedy,7.2,12311,2001,93
4210,103485,Dragonfly,Drama,6.1,41269,2002,104
4211,103497,Ghost Rider,Action,5.3,266103,2007,110
4212,103525,Lantana,Drama,7.2,20733,2001,121
4213,103546,My Big Fat Greek Wedding,Comedy,6.6,150228,2002,95
4214,103561,Paid in Full,Action,7.0,15758,2002,97
4215,103579,Ramayana: The Legend of Prince Rama,Action,9.1,17464,1993,135
4216,103644,Vanilla Sky,Fantasy,6.9,304809,2001,136
4217,103944,Don't Say a Word,Drama,6.3,64307,2001,113
4218,103980,Joint Security Area,Action,7.7,37736,2000,110
4219,104087,Serving Sara,Comedy,5.3,19569,2002,99
4220,104126,Jay and Silent Bob Strike Back,Comedy,6.8,165526,2001,104
4221,104293,Session 9,Drama,6.4,66474,2001,97
4222,104675,Abbas in Flower,Comedy,8.0,11834,1982,87
4223,104759,Everything's Gonna Be Great,Comedy,8.1,29800,1998,107
4224,104768,Jeepers Creepers,Horror,6.2,155439,2001,90
4225,104907,Uptown Girls,Comedy,6.3,50084,2003,92
4226,104975,The Girl with the Red Scarf,Drama,8.5,17935,1977,90
4227,105035,View from the Top,Comedy,5.3,29955,2003,87
4228,105051,2001 Maniacs,Comedy,5.3,13935,2005,87
4229,105070,Basic,Crime,6.4,69185,2003,98
4230,105085,Catch Me If You Can,Biography,8.1,1206727,2002,141
4231,105086,Changing Lanes,Drama,6.5,77340,2002,98
4232,105100,Dagon,Fantasy,6.2,22894,2001,98
4233,105135,Frailty,Crime,7.2,98338,2001,100
4234,105171,Kissing Jessica Stein,Comedy,6.5,17965,2001,97
4235,105180,Life as a House,Drama,7.4,47032,2001,125
4236,105227,Murder by Numbers,Crime,6.2,65806,2002,115
4237,105241,America's Sweethearts,Comedy,5.7,62496,2001,102
4238,105249,Black Hawk Down,Action,7.7,449192,2001,144
4239,105250,Black Knight,Adventure,5.0,45566,2001,95
4240,105279,The Girl Next Door,Comedy,6.7,259230,2004,109
4241,105301,Big Fat Liar,Adventure,5.5,42522,2002,88
4242,105318,Monsoon Wedding,Comedy,7.3,27689,2001,114
4243,105320,The Mothman Prophecies,Drama,6.4,88622,2002,119
4244,105343,One Hour Photo,Drama,6.8,138583,2002,96
4245,105390,Recess: School's Out,Adventure,6.5,12414,2001,82
4246,105396,Ripley's Game,Crime,6.6,20532,2002,110
4247,105398,The Rookie,Drama,6.9,38903,2002,127
4248,105400,The Royal Tenenbaums,Comedy,7.6,329529,2001,110
4249,105439,Stealing Harvard,Comedy,5.1,14147,2002,85
4250,105520,Battle Royale,Action,7.5,205124,2000,114
4251,105556,Death to Smoochy,Comedy,6.3,44247,2002,109
4252,105562,A Man Apart,Action,6.0,50951,2003,109
4253,105566,Duplex,Comedy,5.9,64971,2003,89
4254,105581,Finding Nemo,Adventure,8.2,1189569,2003,100
4255,105615,Kill Bill: Vol. 1,Action,8.2,1284978,2003,111
4256,105665,Rush Hour 2,Action,6.7,256680,2001,90
4257,105681,Spy Game,Action,7.1,176363,2001,126
4258,105709,Yamakasi,Action,6.1,13891,2001,90
4259,105720,Abandon,Drama,4.8,10421,2002,99
4260,105730,Avalon,Action,6.4,14039,2001,107
4261,105746,My Dear Brother,Drama,8.6,11078,1973,86
4262,105797,K-19: The Widowmaker,Drama,6.7,71355,2002,138
4263,105837,The One,Action,5.9,99145,2001,87
4264,105861,The Ringer,Comedy,5.8,40369,2005,94
4265,105869,Scooby-Doo,Adventure,5.4,138111,2002,86
4266,105910,Adaptation.,Comedy,7.7,212309,2002,115
4267,105980,Ice Age,Adventure,7.5,556537,2002,81
4268,105988,Jimmy Neutron: Boy Genius,Action,6.1,40212,2001,82
4269,106059,13 Conversations About One Thing,Drama,7.0,11813,2001,104
4270,106061,The Time Machine,Action,6.0,134869,2002,96
4271,106115,A Beautiful Mind,Biography,8.2,1042585,2001,135
4272,106118,The Majestic,Drama,6.9,60272,2001,152
4273,106141,City by the Sea,Crime,6.1,27517,2002,108
4274,106197,The Hunted,Action,6.1,54177,2003,94
4275,106208,Jalla! Jalla!,Comedy,6.8,15359,2000,88
4276,106287,Barking Dogs Never Bite,Comedy,6.9,11752,2000,110
4277,106348,Vizontele,Comedy,8.0,40810,2001,110
4278,106376,Confessions of a Dangerous Mind,Biography,7.0,94934,2002,113
4279,106452,The Truth About Charlie,Mystery,4.7,11440,2002,104
4280,106470,Superbabies: Baby Geniuses 2,Comedy,1.5,32099,2003,88
4281,106499,My Boss's Daughter,Comedy,4.7,31505,2003,86
4282,106517,Kiss of the Dragon,Action,6.6,69149,2001,98
4283,106583,Welcome to Collinwood,Comedy,6.3,16178,2002,86
4284,106584,Eight Crazy Nights,Animation,5.3,28129,2002,76
4285,106604,Eight Legged Freaks,Action,5.5,62628,2002,99
4286,106609,A Dog's Will,Comedy,8.6,21055,2000,104
4287,106725,National Security,Action,5.6,57203,2003,88
4288,106813,The Accidental Spy,Action,5.8,19702,2001,87
4289,106830,The Last Castle,Action,7.0,89970,2001,131
4290,106878,K-PAX,Drama,7.4,201310,2001,120
4291,106891,Narc,Crime,7.1,44922,2002,105
4292,106926,Punch-Drunk Love,Comedy,7.3,194677,2002,95
4293,107114,Ararat,Drama,6.3,15032,2002,115
4294,107141,Darkness,Horror,5.4,20918,2002,88
4295,107175,It's All About Love,Drama,5.3,10028,2003,106
4296,107247,Orange County,Comedy,6.2,53552,2002,82
4297,107262,Poolhall Junkies,Comedy,6.8,11427,2002,99
4298,107295,Read My Lips,Crime,7.3,17221,2001,115
4299,107312,Johnny English,Action,6.3,183484,2003,87
4300,107324,24 Hour Party People,Biography,7.3,41380,2002,117
4301,107383,The Ignorant Fairies,Drama,7.3,10717,2001,106
4302,107399,The Hours,Drama,7.5,145975,2002,110
4303,107457,People I Know,Crime,5.4,12216,2002,100
4304,107493,Secretary,Comedy,6.9,107689,2002,107
4305,107564,Crossroads,Comedy,3.9,46937,2002,93
4306,107580,The Warrior,Action,7.1,11476,2001,158
4307,107618,Blood: The Last Vampire,Action,6.6,14021,2000,48
4308,107634,Cowboy Bebop: The Movie - Knockin' on Heaven's Door,Action,7.8,56701,2001,115
4309,107647,Dogtown and Z-Boys,Documentary,7.6,13732,2001,91
4310,107704,Bad Education,Crime,7.4,65545,2004,106
4311,107771,Tape,Drama,7.2,22058,2001,86
4312,107795,Versus,Action,6.3,14131,2000,119
4313,107813,Lilo & Stitch,Adventure,7.4,240114,2002,85
4314,107836,Avenging Angelo,Action,5.1,10648,2002,97
4315,108072,About a Boy,Comedy,7.1,198588,2002,101
4316,108096,Below,Action,6.1,25776,2002,105
4317,108104,Renegade,Adventure,5.2,12673,2004,124
4318,108138,Dogville,Crime,8.0,167010,2003,171
4319,108178,I Am Sam,Drama,7.6,160810,2001,132
4320,108258,The Scorpion King,Action,5.5,150711,2002,92
4321,108275,Not Another Teen Movie,Comedy,5.8,124392,2001,89
4322,108287,We Were Soldiers,Action,7.2,158212,2002,138
4323,108415,Ned Kelly,Action,6.4,29053,2003,110
4324,108480,All About the Benjamins,Action,5.8,16385,2002,95
4325,108513,Enough,Crime,5.8,50638,2002,115
4326,108519,How High,Comedy,6.2,64727,2001,93
4327,108523,The Importance of Being Earnest,Comedy,6.8,25795,2002,97
4328,108526,Insomnia,Drama,7.2,337503,2002,118
4329,108564,Spider,Drama,6.7,42952,2002,98
4330,108565,Stanley Kubrick: A Life in Pictures,Biography,8.0,12450,2001,142
4331,108589,Hollywood Ending,Comedy,6.5,28981,2002,112
4332,108640,Elling,Comedy,7.5,16561,2001,89
4333,108653,Gods and Generals,Biography,6.2,17948,2003,219
4334,108655,The Good Girl,Drama,6.4,49685,2002,93
4335,108738,Dark Blue,Crime,6.6,25377,2002,118
4336,108799,Undercover Brother,Action,5.9,37674,2002,86
4337,108882,Divine Secrets of the Ya-Ya Sisterhood,Drama,6.1,21702,2002,116
4338,108884,Sorority Boys,Comedy,5.5,16803,2002,93
4339,108925,Joe Somebody,Comedy,5.6,11635,2001,98
4340,108977,Return to Never Land,Adventure,5.8,23605,2002,72
4341,109034,Trapped,Action,6.1,26917,2002,106
4342,109067,The Banger Sisters,Comedy,5.7,17920,2002,98
4343,109078,Better Luck Tomorrow,Crime,7.0,10875,2002,101
4344,109082,Bad Company,Action,5.6,51705,2002,116
4345,109084,Bloody Sunday,Drama,7.6,26573,2002,111
4346,109108,Mr. Deeds,Comedy,5.8,162028,2002,96
4347,109114,Dog Soldiers,Action,6.8,70337,2002,105
4348,109128,Amen.,Biography,7.2,15632,2002,132
4349,109132,Femme Fatale,Crime,6.2,39110,2002,114
4350,109150,Gosford Park,Comedy,7.2,100915,2001,137
4351,109156,The Guru,Comedy,5.4,15738,2002,94
4352,109168,Igby Goes Down,Comedy,6.8,37018,2002,98
4353,109173,Iris,Biography,7.0,19746,2001,91
4354,109239,My Little Eye,Horror,5.4,13535,2002,95
4355,109335,Undisputed,Action,6.1,36392,2002,94
4356,109342,A Walk to Remember,Drama,7.3,229611,2002,101
4357,109344,Wasabi,Action,6.6,45208,2001,94
4358,109347,Snow Dogs,Adventure,5.2,29780,2002,99
4359,109397,Bubba Ho-Tep,Comedy,6.9,53752,2002,92
4360,109425,The Good Thief,Action,6.4,11270,2002,109
4361,109486,The Wild Thornberrys,Adventure,5.7,15729,2002,85
4362,109519,Darkness Falls,Fantasy,5.0,35153,2003,86
4363,109602,Il Mare,Drama,7.5,10033,2000,105
4364,109626,Life or Something Like It,Comedy,5.8,34552,2002,103
4365,109723,Spun,Comedy,6.7,42528,2002,101
4366,109731,Swimfan,Drama,5.1,22076,2002,85
4367,109747,Tuck Everlasting,Drama,6.6,26626,2002,90
4368,109756,Van Wilder,Comedy,6.4,119970,2002,92
4369,109765,White Oleander,Drama,7.1,35610,2002,109
4370,109827,The Jungle Book 2,Adventure,5.3,19320,2003,72
4371,109851,No Man's Land,Comedy,7.9,50207,2001,98
4372,109856,The Emperor's Club,Drama,6.9,18371,2002,109
4373,109888,They,Horror,4.8,14604,2002,89
4374,109905,8 Women,Comedy,7.0,35831,2002,111
4375,109918,The Spanish Apartment,Comedy,7.3,43823,2002,122
4376,109966,Gadar: Ek Prem Katha,Action,7.3,16509,2001,170
4377,110077,Showtime,Action,5.6,66915,2002,95
4378,110125,Ali G Indahouse,Comedy,6.2,99059,2002,87
4379,110159,Cypher,Mystery,6.7,32966,2002,95
4380,110196,Havoc,Crime,5.4,21729,2005,85
4381,110240,Boat Trip,Comedy,4.9,33282,2002,94
4382,110251,Cube²: Hypercube,Horror,5.5,72621,2002,94
4383,110266,Dreamcatcher,Drama,5.5,100365,2003,134
4384,110320,Dahmer,Biography,5.6,12362,2002,101
4385,110326,Monster's Ball,Drama,7.0,97745,2001,111
